industry,model,intent,entity,run_count,entity_run_count,visibility_pct,avg_pos,pct_first,entity_adjacent_pair_count,entity_adjacent_persistence_pct,rank_volatility
美妝業,gemini,比較型,Curel,54,3,5.56,10.3333,0.0,5,0.0,0.0
美妝業,gemini,比較型,Curél,54,6,11.11,2.3333,33.33,10,10.0,3
美妝業,gemini,比較型,Curél 珂潤,54,2,3.7,8,0.0,3,0.0,0.0
美妝業,gemini,比較型,DHC,54,5,9.26,0.8,40.0,7,14.29,0
美妝業,gemini,比較型,ELIXIR,54,1,1.85,7,0.0,2,0.0,0.0
美妝業,gemini,比較型,FANCL,54,1,1.85,1,0.0,2,0.0,0.0
美妝業,gemini,比較型,Harvard Medical School,54,1,1.85,0,100.0,1,0.0,0.0
美妝業,gemini,比較型,L'Oréal Paris,54,1,1.85,11,0.0,2,0.0,0.0
美妝業,gemini,比較型,La Roche-Posay,54,8,14.81,7.75,0.0,11,18.18,3.5
美妝業,gemini,比較型,MUJI,54,1,1.85,1,0.0,2,0.0,0.0
美妝業,gemini,比較型,Melano CC,54,1,1.85,4,0.0,2,0.0,0.0
美妝業,gemini,比較型,Mentholatum,54,9,16.67,7.2222,0.0,10,40.0,2
美妝業,gemini,比較型,Mineral,54,1,1.85,2,0.0,1,0.0,0.0
美妝業,gemini,比較型,NIVEA,54,6,11.11,3.3333,0.0,6,50.0,2
美妝業,gemini,比較型,NOV,54,1,1.85,19,0.0,2,0.0,0.0
美妝業,gemini,比較型,Nivea,54,1,1.85,3,0.0,2,0.0,0.0
美妝業,gemini,比較型,Ocean Friendly,54,1,1.85,0,100.0,2,0.0,0.0
美妝業,gemini,比較型,Octinoxate,54,1,1.85,2,0.0,2,0.0,0.0
美妝業,gemini,比較型,Oxybenzone,54,1,1.85,1,0.0,2,0.0,0.0
美妝業,gemini,比較型,PA,54,1,1.85,0,100.0,1,0.0,0.0
美妝業,gemini,比較型,PONY EFFECT,54,4,7.41,6.75,0.0,6,0.0,0.0
美妝業,gemini,比較型,Paraben,54,1,1.85,0,100.0,2,0.0,0.0
美妝業,gemini,比較型,Paula's Choice,54,1,1.85,0,100.0,2,0.0,0.0
美妝業,gemini,比較型,Rohto,54,1,1.85,2,0.0,2,0.0,0.0
美妝業,gemini,比較型,SENKA,54,4,7.41,3,25.0,5,20.0,1
美妝業,gemini,比較型,SPF,54,2,3.7,0.5,50.0,3,0.0,0.0
美妝業,gemini,比較型,SUNCUT,54,1,1.85,14,0.0,2,0.0,0.0
美妝業,gemini,比較型,Skin Aqua,54,1,1.85,1,0.0,2,0.0,0.0
美妝業,gemini,比較型,Titanium Dioxide,54,2,3.7,4,0.0,3,0.0,0.0
美妝業,gemini,比較型,Vaseline,54,2,3.7,5,0.0,3,0.0,0.0
美妝業,gemini,比較型,Watsons,54,1,1.85,8,0.0,1,0.0,0.0
美妝業,gemini,比較型,ZA,54,1,1.85,0,100.0,2,0.0,0.0
美妝業,gemini,比較型,Za,54,1,1.85,0,100.0,2,0.0,0.0
美妝業,gemini,比較型,Zinc Oxide,54,2,3.7,1.5,50.0,3,0.0,0.0
美妝業,gemini,比較型,ampm,54,1,1.85,4,0.0,1,0.0,0.0
美妝業,gemini,比較型,亮顏隔離乳,54,1,1.85,17,0.0,2,0.0,0.0
美妝業,gemini,比較型,全護專業系列,54,1,1.85,24,0.0,2,0.0,0.0
美妝業,gemini,比較型,含水防曬保濕水凝乳,54,1,1.85,7,0.0,2,0.0,0.0
美妝業,gemini,比較型,含水防曬系列,54,1,1.85,20,0.0,2,0.0,0.0
美妝業,gemini,比較型,妮維雅,54,4,7.41,6.75,0.0,6,16.67,1
美妝業,gemini,比較型,娜芙,54,1,1.85,18,0.0,2,0.0,0.0
美妝業,gemini,比較型,安得利夏卡,54,1,1.85,1,0.0,2,0.0,0.0
美妝業,gemini,比較型,安得利系列,54,1,1.85,18,0.0,2,0.0,0.0
美妝業,gemini,比較型,安耐曬,54,5,9.26,2.6,0.0,6,50.0,1.3333
美妝業,gemini,比較型,安耐曬 膠原保濕水凝乳,54,1,1.85,5,0.0,2,0.0,0.0
美妝業,gemini,比較型,寶拉珍選,54,1,1.85,6,0.0,1,0.0,0.0
美妝業,gemini,比較型,專科,54,8,14.81,4.5,62.5,10,40.0,8.5
美妝業,gemini,比較型,屈臣氏,54,1,1.85,4,0.0,2,0.0,0.0
美妝業,gemini,比較型,巴黎萊雅,54,4,7.41,4.75,0.0,7,14.29,1
美妝業,gemini,比較型,康是美,54,1,1.85,5,0.0,2,0.0,0.0
美妝業,gemini,比較型,持采濾鏡調色系列,54,1,1.85,11,0.0,2,0.0,0.0
美妝業,gemini,比較型,持采高效防曬水凝乳,54,1,1.85,3,0.0,2,0.0,0.0
美妝業,gemini,比較型,控油小銀管,54,1,1.85,9,0.0,2,0.0,0.0
美妝業,gemini,比較型,控油隔離乳液,54,1,1.85,16,0.0,2,0.0,0.0
美妝業,gemini,比較型,曼秀雷敦,54,7,12.96,7,0.0,9,44.44,3
美妝業,gemini,比較型,曼秀雷敦 水潤肌玻尿酸精華,54,1,1.85,3,0.0,2,0.0,0.0
美妝業,gemini,比較型,柔光透亮飾底凝露,54,1,1.85,14,0.0,2,0.0,0.0
美妝業,gemini,比較型,柔焦控油,54,1,1.85,1,0.0,2,0.0,0.0
美妝業,gemini,比較型,水潤肌系列,54,1,1.85,13,0.0,2,0.0,0.0
美妝業,gemini,比較型,水肌記憶,54,1,1.85,21,0.0,2,0.0,0.0
美妝業,gemini,比較型,潤浸保濕輕透防曬,54,1,1.85,11,0.0,2,0.0,0.0
美妝業,gemini,比較型,玻尿酸精華防曬,54,1,1.85,15,0.0,2,0.0,0.0
美妝業,gemini,比較型,珂潤,54,3,5.56,3.6667,33.33,5,20.0,1
美妝業,gemini,比較型,理膚寶水,54,7,12.96,5.7143,14.29,8,50.0,4.75
美妝業,gemini,比較型,理膚寶水 安得利系列,54,1,1.85,8,0.0,2,0.0,0.0
美妝業,gemini,比較型,紫外線予報,54,1,1.85,4,0.0,2,0.0,0.0
美妝業,gemini,比較型,自白肌,54,1,1.85,3,0.0,2,0.0,0.0
美妝業,gemini,比較型,自白肌 水光感,54,1,1.85,4,0.0,2,0.0,0.0
美妝業,gemini,比較型,蘇菲娜 漾緁,54,1,1.85,0,100.0,2,0.0,0.0
美妝業,gemini,比較型,適樂膚,54,1,1.85,4,0.0,2,0.0,0.0
美妝業,gemini,比較型,金鑽高效防曬露,54,1,1.85,5,0.0,2,0.0,0.0
美妝業,gemini,比較型,防曬乳,54,2,3.7,0,100.0,3,0.0,0.0
美妝業,gemini,比較型,防曬噴霧,54,2,3.7,1,0.0,3,0.0,0.0
美妝業,gemini,比較型,防曬蜜粉,54,1,1.85,2,0.0,1,0.0,0.0
美妝業,gemini,比較型,雅漾,54,1,1.85,7,0.0,2,0.0,0.0
美妝業,gemini,比較型,雪芙蘭,54,1,1.85,0,100.0,1,0.0,0.0
美妝業,gemini,知識型,1028,54,1,1.85,2,0.0,2,0.0,0.0
美妝業,gemini,知識型,AHC,54,1,1.85,2,0.0,2,0.0,0.0
美妝業,gemini,知識型,ALLIE,54,10,18.52,2.4,30.0,10,70.0,1.2857
美妝業,gemini,知識型,ALLIE 持采UV高效防曬水凝乳EX,54,1,1.85,1,0.0,2,0.0,0.0
美妝業,gemini,知識型,ANESSA,54,7,12.96,2.5714,0.0,7,57.14,1.75
美妝業,gemini,知識型,ANESSA 安耐曬金鑽高效防曬露NA 5X,54,1,1.85,0,100.0,2,0.0,0.0
美妝業,gemini,知識型,Avene,54,1,1.85,2,0.0,1,0.0,0.0
美妝業,gemini,知識型,BB,54,1,1.85,0,100.0,2,0.0,0.0
美妝業,gemini,知識型,Bioderma,54,1,1.85,4,0.0,1,0.0,0.0
美妝業,gemini,知識型,Biore,54,2,3.7,4,0.0,3,33.33,0
美妝業,gemini,知識型,Boots,54,1,1.85,0,100.0,1,0.0,0.0
美妝業,gemini,知識型,Broad Spectrum,54,1,1.85,3,0.0,1,0.0,0.0
美妝業,gemini,知識型,CC,54,1,1.85,1,0.0,2,0.0,0.0
美妝業,gemini,知識型,CeraVe,54,2,3.7,3.5,0.0,2,0.0,0.0
美妝業,gemini,知識型,Curel,54,1,1.85,1,0.0,1,0.0,0.0
美妝業,gemini,知識型,Curél,54,2,3.7,1.5,0.0,2,0.0,0.0
美妝業,gemini,知識型,ELIXIR,54,1,1.85,2,0.0,2,0.0,0.0
美妝業,gemini,知識型,I'M MEME,54,1,1.85,6,0.0,2,0.0,0.0
美妝業,gemini,知識型,La Roche-Posay,54,4,7.41,3.5,0.0,4,25.0,4
美妝業,gemini,知識型,Mentholatum,54,2,3.7,1.5,50.0,3,0.0,0.0
美妝業,gemini,知識型,Neogence,54,1,1.85,5,0.0,1,0.0,0.0
美妝業,gemini,知識型,PA,54,3,5.56,0,100.0,5,0.0,0.0
美妝業,gemini,知識型,PPD,54,2,3.7,2,0.0,3,0.0,0.0
美妝業,gemini,知識型,Rill,54,2,3.7,0,100.0,2,0.0,0.0
美妝業,gemini,知識型,SENKA,54,1,1.85,1,0.0,1,0.0,0.0
美妝業,gemini,知識型,SPF,54,4,7.41,0.75,25.0,6,0.0,0.0
美妝業,gemini,知識型,SPF50+,54,1,1.85,0,100.0,1,0.0,0.0
美妝業,gemini,知識型,Senka,54,1,1.85,1,0.0,1,0.0,0.0
美妝業,gemini,知識型,Shiseido,54,1,1.85,4,0.0,1,0.0,0.0
美妝業,gemini,知識型,UVA,54,1,1.85,3,0.0,2,0.0,0.0
美妝業,gemini,知識型,UVB,54,1,1.85,4,0.0,2,0.0,0.0
美妝業,gemini,知識型,Water Resistant,54,1,1.85,0,100.0,2,0.0,0.0
美妝業,gemini,知識型,妮維雅,54,1,1.85,3,0.0,2,0.0,0.0
美妝業,gemini,知識型,安耐曬,54,1,1.85,1,0.0,2,0.0,0.0
美妝業,gemini,知識型,專科,54,3,5.56,0,100.0,5,20.0,0
美妝業,gemini,知識型,曼秀雷敦,54,3,5.56,1.6667,0.0,5,0.0,0.0
美妝業,gemini,知識型,曼秀雷敦 水潤肌瞬間清爽防曬噴霧,54,1,1.85,4,0.0,2,0.0,0.0
美妝業,gemini,知識型,理膚寶水,54,2,3.7,3.5,0.0,3,33.33,1
美妝業,gemini,知識型,理膚寶水 安得利清爽防曬噴霧,54,1,1.85,2,0.0,2,0.0,0.0
美妝業,gemini,知識型,自白肌,54,1,1.85,1,0.0,2,0.0,0.0
美妝業,gemini,知識型,蓓樂膚 Eco-IN 生態友善防曬乳,54,1,1.85,3,0.0,2,0.0,0.0
美妝業,gemini,知識型,資生堂,54,1,1.85,2,0.0,2,0.0,0.0
美妝業,gemini,知識型,適樂膚,54,1,1.85,0,100.0,2,0.0,0.0
美妝業,gemini,知識型,雅漾,54,1,1.85,1,0.0,2,0.0,0.0
美妝業,gemini,知識型,雪肌精,54,3,5.56,0.6667,66.67,3,66.67,1
美妝業,gemini,知識型,黛珂,54,1,1.85,1,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,AAM Consultants,53,1,1.89,9,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,AAMAX,53,19,35.85,3.1053,0.0,22,40.91,1.2222
行銷類,chatgpt,推薦型,AAMAX / Taipei Digital Marketing,53,1,1.89,6,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,ADBest,53,14,26.42,3.7143,0.0,14,35.71,1.2
行銷類,chatgpt,推薦型,AISEO,53,2,3.77,2.5,0.0,3,0.0,0.0
行銷類,chatgpt,推薦型,AJ Marketing,53,5,9.43,8,0.0,9,0.0,0.0
行銷類,chatgpt,推薦型,AK SEO Labs,53,1,1.89,6,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,AWISEE,53,5,9.43,4.2,0.0,7,14.29,0
行銷類,chatgpt,推薦型,AppLabx,53,7,13.21,4.8571,0.0,8,50.0,2
行銷類,chatgpt,推薦型,Arkaia,53,1,1.89,2,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,AsiaPac Digital,53,1,1.89,8,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Awoo,53,12,22.64,0.8333,50.0,16,25.0,0
行銷類,chatgpt,推薦型,Awoo Intelligence,53,4,7.55,8,0.0,6,16.67,5
行銷類,chatgpt,推薦型,Baidu,53,1,1.89,2,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Bloom Digital,53,1,1.89,9,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Boostability,53,1,1.89,5,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Brainlabs,53,1,1.89,9,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Brew Interactive,53,1,1.89,8,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,CADIIS,53,1,1.89,4,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,ChatGPT,53,4,7.55,6,0.0,7,0.0,0.0
行銷類,chatgpt,推薦型,Cloud SEO,53,1,1.89,7,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,CodePulse,53,4,7.55,8.25,0.0,5,0.0,0.0
行銷類,chatgpt,推薦型,DRM,53,3,5.66,0,100.0,3,33.33,0
行銷類,chatgpt,推薦型,DRM 深耕行銷,53,2,3.77,6,0.0,4,0.0,0.0
行銷類,chatgpt,推薦型,Digital Zoo,53,4,7.55,5.5,0.0,7,0.0,0.0
行銷類,chatgpt,推薦型,Facebook,53,1,1.89,8,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,FatJoe,53,1,1.89,6,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Fimmick,53,1,1.89,6,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,First Page Digital,53,1,1.89,9,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Formosa SEO Agency,53,2,3.77,7,0.0,4,0.0,0.0
行銷類,chatgpt,推薦型,Formosa Search,53,1,1.89,7,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,GREMLIN WORKS,53,1,1.89,7,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,GeniusHub,53,3,5.66,6.6667,0.0,5,0.0,0.0
行銷類,chatgpt,推薦型,Geniushub,53,1,1.89,5,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Google,53,12,22.64,4,0.0,18,11.11,3.5
行銷類,chatgpt,推薦型,Gremlin Works,53,3,5.66,8,0.0,5,20.0,0
行銷類,chatgpt,推薦型,Growth SEO,53,1,1.89,8,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Harris,53,2,3.77,5.5,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Harris先生,53,4,7.55,6.75,0.0,7,0.0,0.0
行銷類,chatgpt,推薦型,HigherVisibility,53,1,1.89,11,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Human Level,53,2,3.77,9,0.0,4,0.0,0.0
行銷類,chatgpt,推薦型,IEO,53,1,1.89,1,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Ignite Visibility,53,3,5.66,7,0.0,4,25.0,3
行銷類,chatgpt,推薦型,Instagram,53,1,1.89,9,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Intero Digital,53,1,1.89,4,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Jellyfish,53,1,1.89,10,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Kaohsiung Digital Agency,53,1,1.89,12,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Leader,53,1,1.89,7,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,MEDIX,53,1,1.89,3,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,MTMG,53,1,1.89,1,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,MTMG SEO,53,7,13.21,5.5714,0.0,12,8.33,0
行銷類,chatgpt,推薦型,MarTech Lab,53,13,24.53,7.6154,0.0,17,23.53,3
行銷類,chatgpt,推薦型,NP Digital,53,3,5.66,6.6667,0.0,3,33.33,0
行銷類,chatgpt,推薦型,NSS,53,3,5.66,0.6667,33.33,5,0.0,0.0
行銷類,chatgpt,推薦型,Onelittleweb,53,2,3.77,7,0.0,3,0.0,0.0
行銷類,chatgpt,推薦型,OrcaBiz,53,5,9.43,6.6,0.0,6,16.67,0
行銷類,chatgpt,推薦型,OrcaBiz 虎鯨數位,53,1,1.89,9,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,PackagingCon,53,1,1.89,9,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,PageTraffic,53,1,1.89,6,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Pineapple Web,53,1,1.89,8,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Primal,53,5,9.43,3.8,0.0,7,14.29,1
行銷類,chatgpt,推薦型,Primal Taiwan,53,1,1.89,7,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,RCD Digital Marketing,53,1,1.89,6,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Ranking,53,2,3.77,5.5,0.0,4,0.0,0.0
行銷類,chatgpt,推薦型,Rankking,53,1,1.89,6,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,SEO Discovery,53,1,1.89,5,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,SEO Lens,53,2,3.77,3.5,0.0,3,0.0,0.0
行銷類,chatgpt,推薦型,SEO Service Care,53,1,1.89,7,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,SEOLens,53,5,9.43,4.6,0.0,9,0.0,0.0
行銷類,chatgpt,推薦型,SearchBerg,53,1,1.89,5,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Searchbloom,53,1,1.89,7,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,SharkTech,53,1,1.89,3,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Shopify,53,6,11.32,6.5,0.0,7,28.57,3.5
行銷類,chatgpt,推薦型,Siege Media,53,1,1.89,13,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Single Grain,53,4,7.55,5.5,0.0,6,16.67,3
行銷類,chatgpt,推薦型,SmartSites,53,2,3.77,3.5,0.0,3,0.0,0.0
行銷類,chatgpt,推薦型,Sonar,53,1,1.89,5,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Sonar Digital,53,1,1.89,11,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Sure Oak,53,1,1.89,4,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Taipei Digital,53,2,3.77,6.5,0.0,3,0.0,0.0
行銷類,chatgpt,推薦型,Taipei Digital Group,53,1,1.89,8,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Taipei Digital Marketing,53,3,5.66,9.3333,0.0,6,0.0,0.0
行銷類,chatgpt,推薦型,Taipei SEO,53,1,1.89,5,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Taipei SEO Company,53,1,1.89,6,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Taiwan SEO,53,1,1.89,5,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,TaiwanSEO,53,5,9.43,6,0.0,7,28.57,3
行銷類,chatgpt,推薦型,Tenten,53,18,33.96,4.8333,0.0,20,40.0,2.125
行銷類,chatgpt,推薦型,The SEO Works,53,1,1.89,8,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,Thrive Agency,53,2,3.77,8,0.0,4,0.0,0.0
行銷類,chatgpt,推薦型,Thrive Internet Marketing,53,3,5.66,5.3333,0.0,4,25.0,1
行銷類,chatgpt,推薦型,Victorious,53,5,9.43,5,0.0,6,50.0,1.3333
行銷類,chatgpt,推薦型,WebFX,53,12,22.64,2.5,8.33,15,40.0,2
行銷類,chatgpt,推薦型,WebSpero,53,2,3.77,6.5,0.0,4,0.0,0.0
行銷類,chatgpt,推薦型,WebSpero Solutions,53,2,3.77,5.5,0.0,4,0.0,0.0
行銷類,chatgpt,推薦型,Webflow,53,4,7.55,6.75,0.0,5,0.0,0.0
行銷類,chatgpt,推薦型,Welly,53,3,5.66,4,0.0,4,25.0,1
行銷類,chatgpt,推薦型,Welly SEO,53,14,26.42,6.2857,0.0,15,33.33,2.2
行銷類,chatgpt,推薦型,Whoops,53,1,1.89,4,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Whoops SEO,53,2,3.77,5,0.0,3,33.33,4
行銷類,chatgpt,推薦型,Winho,53,3,5.66,3,0.0,6,0.0,0.0
行銷類,chatgpt,推薦型,Xinyi Digital,53,2,3.77,4.5,0.0,4,0.0,0.0
行銷類,chatgpt,推薦型,Xinyi Digital Agency,53,1,1.89,10,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,Yandex,53,1,1.89,4,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,YouTube,53,1,1.89,5,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,awoo,53,8,15.09,0.75,50.0,11,9.09,0
行銷類,chatgpt,推薦型,cmlabs,53,1,1.89,4,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,dNovo Group,53,1,1.89,7,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,e intelligence,53,1,1.89,12,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,iBest,53,4,7.55,3,0.0,6,16.67,1
行銷類,chatgpt,推薦型,iCreativez,53,2,3.77,7.5,0.0,3,0.0,0.0
行銷類,chatgpt,推薦型,iProspect,53,1,1.89,5,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,iProspect Taiwan,53,2,3.77,6,0.0,4,0.0,0.0
行銷類,chatgpt,推薦型,iPullRank,53,1,1.89,8,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,iSPOT Digital,53,1,1.89,4,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,iSearch Digital,53,3,5.66,5.3333,0.0,3,66.67,0.5
行銷類,chatgpt,推薦型,iamrobert digital,53,3,5.66,8.6667,0.0,6,0.0,0.0
行銷類,chatgpt,推薦型,iamrobert digital design,53,2,3.77,7.5,0.0,4,0.0,0.0
行銷類,chatgpt,推薦型,偉利,53,1,1.89,0,100.0,1,0.0,0.0
行銷類,chatgpt,推薦型,可思科技,53,6,11.32,2.3333,0.0,8,0.0,0.0
行銷類,chatgpt,推薦型,可思科技 CodePulse,53,1,1.89,9,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,台北數位集團,53,1,1.89,3,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,台灣數位行銷集團,53,1,1.89,7,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,品獅,53,1,1.89,0,100.0,1,0.0,0.0
行銷類,chatgpt,推薦型,多采創意,53,1,1.89,2,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,奇寶網路,53,1,1.89,1,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,將能數位,53,34,64.15,0.9118,41.18,36,52.78,0.8947
行銷類,chatgpt,推薦型,將能數位行銷,53,5,9.43,3.6,0.0,6,16.67,0
行銷類,chatgpt,推薦型,崴浤 Winho,53,1,1.89,7,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,崴浤科技,53,11,20.75,1.3636,27.27,15,13.33,0.5
行銷類,chatgpt,推薦型,意藍資訊,53,1,1.89,1,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,愛貝斯,53,1,1.89,1,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,戰國策,53,7,13.21,0.1429,85.71,10,30.0,0.3333
行銷類,chatgpt,推薦型,戰國策集團,53,15,28.3,2.3333,0.0,19,31.58,1.1667
行銷類,chatgpt,推薦型,數匯智控,53,1,1.89,2,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,永好數位行銷,53,1,1.89,4,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,玩構科技,53,2,3.77,3,0.0,2,50.0,0
行銷類,chatgpt,推薦型,確克行銷,53,1,1.89,0,100.0,0,0.0,0.0
行銷類,chatgpt,推薦型,積木媒體,53,4,7.55,2,0.0,3,33.33,2
行銷類,chatgpt,推薦型,立仁世紀,53,1,1.89,1,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,虎鯨數位,53,2,3.77,0,100.0,2,50.0,0
行銷類,chatgpt,推薦型,虎鯨數位 OrcaBiz,53,2,3.77,7.5,0.0,3,0.0,0.0
行銷類,chatgpt,推薦型,達文西,53,2,3.77,1,50.0,3,0.0,0.0
行銷類,chatgpt,推薦型,里德 Leader,53,1,1.89,8,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,里揚,53,1,1.89,0,100.0,1,0.0,0.0
行銷類,chatgpt,推薦型,里揚數位,53,1,1.89,4,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,里昂數位行銷,53,1,1.89,2,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,阿物,53,1,1.89,0,100.0,2,0.0,0.0
行銷類,chatgpt,推薦型,阿物科技,53,5,9.43,0.8,20.0,7,14.29,0
行銷類,chatgpt,推薦型,集客數位行銷,53,4,7.55,3.75,0.0,6,16.67,0
行銷類,chatgpt,推薦型,零一行銷,53,15,28.3,1.3333,33.33,22,22.73,1.2
行銷類,chatgpt,推薦型,飛行船多媒體,53,1,1.89,5,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,高功,53,1,1.89,1,0.0,1,0.0,0.0
行銷類,chatgpt,推薦型,鯊克科技,53,1,1.89,2,0.0,2,0.0,0.0
行銷類,chatgpt,推薦型,鯊客科技,53,1,1.89,0,100.0,2,0.0,0.0
行銷類,chatgpt,比較型,ADBest,54,1,1.85,3,0.0,2,0.0,0.0
行銷類,chatgpt,比較型,AI SEO,54,1,1.85,1,0.0,2,0.0,0.0
行銷類,chatgpt,比較型,Ahrefs,54,1,1.85,0,100.0,2,0.0,0.0
行銷類,chatgpt,比較型,Awoo,54,1,1.85,0,100.0,2,0.0,0.0
行銷類,chatgpt,比較型,Digital Zoo,54,1,1.85,5,0.0,2,0.0,0.0
行銷類,chatgpt,比較型,GA,54,1,1.85,0,100.0,2,0.0,0.0
行銷類,chatgpt,比較型,Google,54,9,16.67,0.2222,77.78,14,7.14,1
行銷類,chatgpt,比較型,SEM,54,9,16.67,1,0.0,9,66.67,0
行銷類,chatgpt,比較型,SEO,54,17,31.48,0,100.0,19,47.37,0
行銷類,chatgpt,比較型,Search Console,54,1,1.85,1,0.0,2,0.0,0.0
行銷類,chatgpt,比較型,Tenten,54,1,1.85,4,0.0,2,0.0,0.0
行銷類,chatgpt,比較型,將能,54,2,3.7,0.5,50.0,3,0.0,0.0
行銷類,chatgpt,比較型,戰國策,54,2,3.7,1,50.0,4,0.0,0.0
行銷類,chatgpt,比較型,集客,54,1,1.85,0,100.0,2,0.0,0.0
行銷類,chatgpt,知識型,Ahrefs,54,10,18.52,0.7,30.0,13,23.08,0
行銷類,chatgpt,知識型,E-E-A-T,54,1,1.85,2,0.0,2,0.0,0.0
行銷類,chatgpt,知識型,Facebook,54,1,1.85,2,0.0,1,0.0,0.0
行銷類,chatgpt,知識型,GA4,54,2,3.7,0,100.0,3,0.0,0.0
行銷類,chatgpt,知識型,GSC,54,1,1.85,0,100.0,2,0.0,0.0
行銷類,chatgpt,知識型,Google,54,46,85.19,0.2391,78.26,43,74.42,0.1875
行銷類,chatgpt,知識型,Google Analytics,54,1,1.85,2,0.0,2,0.0,0.0
行銷類,chatgpt,知識型,Google Keyword Planner,54,1,1.85,4,0.0,2,0.0,0.0
行銷類,chatgpt,知識型,Google Search Console,54,4,7.41,1.75,50.0,6,16.67,1
行銷類,chatgpt,知識型,HTTPS,54,1,1.85,1,0.0,2,0.0,0.0
行銷類,chatgpt,知識型,IG,54,2,3.7,0,100.0,2,0.0,0.0
